row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
1696,followers_count,1,,,0.9558682693236977,0.9648151644237883,2,1,1.0,1.0,0.5,1.0,0,0,238936.0,0.7736186883812792,-1.0,308854.0,69918.0,12.640627190081558,11.155092708167645,0.0,1596.0,2797.0,-1,-1.0
1720,followers_count,0,,,0.9509922096633139,0.9953196982552531,1,0,1.0,1.0,0.5,1.0,0,0,840.0,0.9988109393579072,-1.0,840.0,0.0,6.734591659972948,0.0,0.0,3066.0,0.0,-1,-1.0
1723,followers_count,0,,,0.9509922096633139,0.9996728566923813,1,0,1.0,1.0,0.5,1.0,0,0,277.0,0.9964028776978417,-1.0,277.0,0.0,5.627621113690637,0.0,0.0,1444.0,0.0,-1,-1.0
1799,followers_count,0,,,0.9509922096633139,0.9999692908248111,2,1,1.0,1.0,0.5,1.0,0,0,96.0,0.9896907216494846,-1.0,96.0,0.0,4.574710978503383,0.0,0.0,3271.0,0.0,-1,-1.0
1808,followers_count,0,,,0.9509922096633139,0.9921993841137905,1,0,1.0,1.0,0.5,1.0,0,0,4894.0,0.9997957099080694,-1.0,4894.0,0.0,8.49596955496461,0.0,0.0,2292.0,0.0,-1,-1.0
1813,followers_count,0,,,0.9509922096633139,0.9999854592745904,1,0,1.0,1.0,0.5,1.0,0,0,74.0,0.9866666666666667,-1.0,74.0,0.0,4.31748811353631,0.0,0.0,2885.0,0.0,-1,-1.0
1889,followers_count,0,,,0.9509922096633139,0.9998741003320505,1,0,1.0,1.0,0.5,1.0,0,0,798.0,0.9987484355444305,-1.0,798.0,0.0,6.683360945766275,0.0,0.0,2981.0,0.0,-1,-1.0
1921,followers_count,0,,,0.9509922096633139,0.9999120861465162,1,0,1.0,1.0,0.5,1.0,0,0,723.0,0.9986187845303868,-1.0,723.0,0.0,6.584791392385716,0.0,0.0,2848.0,0.0,-1,-1.0
1931,followers_count,0,,,0.9509922096633139,0.9733589390020627,2,1,1.0,1.0,0.5,1.0,0,0,6221.0,0.9998392799742848,-1.0,6221.0,0.0,8.735846677457582,0.0,0.0,2628.0,0.0,-1,-1.0
1976,followers_count,0,,,0.9509922096633139,0.999811326242095,1,0,1.0,1.0,0.5,1.0,0,0,268.0,0.9962825278810409,-1.0,268.0,0.0,5.594711379601839,0.0,0.0,1384.0,0.0,-1,
1981,followers_count,0,,,0.9509922096633139,0.970739168933967,1,0,1.0,1.0,0.5,1.0,0,0,48740.0,0.9999794833918056,-1.0,48740.0,0.0,10.79427584399786,0.0,0.0,2284.0,0.0,-1,-1.0
2015,followers_count,0,,,0.9509922096633139,0.9803155358666323,1,0,1.0,1.0,0.5,1.0,0,0,2067.0,0.9995164410058027,-1.0,2067.0,0.0,7.63433723562832,0.0,0.0,1054.0,0.0,-1,-1.0
2029,followers_count,1,,,0.9529833475586144,0.8999949538012803,1,0,1.0,1.0,0.5,1.0,0,0,239360.0,0.8934276926752068,-1.0,267911.0,28551.0,12.498413847362677,10.259482265169996,0.0,1383.0,1480.0,-1,-1.0
2037,followers_count,0,,,0.9509922096633139,0.9982032391744703,1,0,1.0,1.0,0.5,1.0,0,0,3047.0,0.9996719160104987,-1.0,3047.0,0.0,8.022240916806537,0.0,0.0,1573.0,0.0,-1,-1.0
2040,followers_count,0,,,0.9509922096633139,0.999332988680886,1,0,1.0,1.0,0.5,1.0,0,0,1021.0,0.9990215264187867,-1.0,1021.0,0.0,6.92951677076365,0.0,0.0,35.0,0.0,-1,-1.0
2085,followers_count,0,,,0.9509922096633139,0.9999466114775536,1,0,1.0,1.0,0.5,1.0,0,0,135.0,0.9926470588235294,-1.0,135.0,0.0,4.912654885736052,0.0,0.0,442.0,0.0,-1,-1.0
2100,followers_count,0,,,0.9509922096633139,0.9999146930161364,1,0,1.0,1.0,0.5,1.0,0,0,616.0,0.9983792544570502,-1.0,616.0,0.0,6.424869023905388,0.0,0.0,2616.0,0.0,-1,-1.0
2185,followers_count,0,,,0.9509922096633139,0.9989706714631109,2,1,1.0,1.0,0.5,1.0,0,0,417.0,0.9976076555023924,-1.0,417.0,0.0,6.035481432524756,0.0,0.0,2068.0,0.0,-1,-1.0
2196,followers_count,0,,,0.9509922096633139,0.999497853308552,2,1,1.0,1.0,0.5,1.0,0,0,96.0,0.9896907216494846,-1.0,96.0,0.0,4.574710978503383,0.0,0.0,3271.0,0.0,-1,-1.0
2201,followers_count,0,,,0.9509922096633139,0.9999462976489476,1,0,1.0,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,0.0,1.0,0.0,-1,-1.0
2202,followers_count,0,,,0.9509922096633139,0.9993730583172954,1,0,1.0,1.0,0.5,1.0,0,0,2643.0,0.9996217851739788,-1.0,2643.0,0.0,7.880048200971577,0.0,0.0,1367.0,0.0,-1,-1.0
2225,followers_count,1,,,0.9623077561610686,0.8195579580606416,1,0,1.0,1.0,0.5,1.0,0,0,198830.0,0.13788239601782493,-1.0,1442025.0,1243195.0,14.18155962717766,14.033196041087127,0.0,535.0,321.0,-1,-1.0
2229,followers_count,0,,,0.9509922096633139,0.9999581227108203,1,0,1.0,1.0,0.5,1.0,0,0,53.0,0.9814814814814815,-1.0,53.0,0.0,3.9889840465642745,0.0,0.0,2415.0,0.0,-1,-1.0
2274,followers_count,0,,,0.9509922096633139,0.9999787935549997,1,0,1.0,1.0,0.5,1.0,0,0,18.0,0.9473684210526315,-1.0,18.0,0.0,2.9444389791664403,0.0,0.0,855.0,0.0,-1,-1.0
2309,followers_count,0,,,0.9509922096633139,0.9993262601955742,1,0,1.0,1.0,0.5,1.0,0,0,4991.0,0.9997996794871795,-1.0,4991.0,0.0,8.515591910049263,0.0,0.0,2326.0,0.0,-1,-1.0
2347,followers_count,0,,,0.20643537909084586,0.0,1,0,1.0,1.0,0.5,1.0,0,0,195971.0,0.01596160633033246,-1.0,12277648.0,12081677.0,16.32329101284307,16.30720064810899,0.0,310.0,289.0,-1,-1.0
2465,followers_count,0,,,0.9509922096633139,0.9999760151257416,2,1,1.0,1.0,0.5,1.0,0,0,145.0,0.9931506849315068,-1.0,145.0,0.0,4.983606621708336,0.0,0.0,543.0,0.0,-1,-1.0
2484,followers_count,0,,,0.9509922096633139,0.9999825051013129,1,0,1.0,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,0.0,2001.0,0.0,-1,-1.0
2565,followers_count,0,,,0.9509922096633139,0.9547308428782739,1,0,1.0,1.0,0.5,1.0,0,0,31432.0,0.9999681863010212,-1.0,31432.0,0.0,10.355613575443341,0.0,0.0,1624.0,0.0,-1,-1.0
2583,followers_count,0,,,0.9509922096633139,0.9981197314746142,2,1,1.0,1.0,0.5,1.0,0,0,9229.0,0.9998916576381365,-1.0,9229.0,0.0,9.130214327496898,0.0,0.0,3215.0,0.0,-1,-1.0
2667,followers_count,0,,,0.9509922096633139,0.9990830974229112,2,1,1.0,1.0,0.5,1.0,0,0,1976.0,0.9994941831057157,-1.0,1976.0,0.0,7.589335823170617,0.0,0.0,994.0,0.0,-1,-1.0
2723,followers_count,0,,,0.9509922096633139,0.9978425162060135,1,0,1.0,1.0,0.5,1.0,0,0,2367.0,0.9995777027027027,-1.0,2367.0,0.0,7.769800996003896,0.0,0.0,1220.0,0.0,-1,-1.0
2744,followers_count,0,,,0.9509922096633139,0.9999598006477668,1,0,1.0,1.0,0.5,1.0,0,0,81.0,0.9878048780487805,-1.0,81.0,0.0,4.406719247264253,0.0,0.0,3006.0,0.0,-1,-1.0
2799,followers_count,0,,,0.7869641821229493,0.410624848374866,1,0,1.0,1.0,0.5,1.0,0,0,193218.0,0.04890762887934002,-1.0,3950671.0,3757453.0,15.189396248989697,15.13925215835203,0.0,1982.0,1906.0,-1,-1.0
2814,followers_count,0,,,0.9509922096633139,0.9999130527386225,1,0,1.0,1.0,0.5,1.0,0,0,912.0,0.9989047097480832,-1.0,912.0,0.0,6.816735880594968,0.0,0.0,3191.0,0.0,-1,-1.0
2841,followers_count,0,,,0.9509922096633139,0.9999936773996851,1,0,1.0,1.0,0.5,1.0,0,0,258.0,0.9961389961389961,-1.0,258.0,0.0,5.556828061699537,0.0,0.0,1331.0,0.0,-1,-1.0
2897,followers_count,0,,,0.9509922096633139,0.9959096165312169,1,0,1.0,1.0,0.5,1.0,0,0,4591.0,0.9997822299651568,-1.0,4591.0,0.0,8.432070937999402,0.0,0.0,2205.0,0.0,-1,-1.0
2909,followers_count,0,,,0.9509922096633139,0.9999768227113542,1,0,1.0,1.0,0.5,1.0,0,0,46.0,0.9787234042553191,-1.0,46.0,0.0,3.8501476017100584,0.0,0.0,2207.0,0.0,-1,-1.0
2932,followers_count,0,,,0.9509922096633139,0.9993553249088678,1,0,1.0,1.0,0.5,1.0,0,0,124.0,0.992,-1.0,124.0,0.0,4.8283137373023015,0.0,0.0,320.0,0.0,-1,-1.0
2992,followers_count,0,,,0.7927156841145896,0.7076400030858516,1,0,1.0,1.0,0.5,1.0,0,0,194960.0,0.050378002983506476,-1.0,3869942.0,3674982.0,15.168750336215325,15.117059064768034,0.0,1954.0,1866.0,-1,-1.0
2994,followers_count,0,,,0.9509922096633139,0.9998232726510287,3,1,1.0,1.0,0.5,1.0,0,0,3065.0,0.9996738421395955,-1.0,3065.0,0.0,8.028129059431759,0.0,0.0,1583.0,0.0,-1,-1.0
3008,followers_count,0,,,0.9509922096633139,0.9972810768299455,2,1,1.0,1.0,0.5,1.0,0,0,4676.0,0.9997861877271755,-1.0,4676.0,0.0,8.450412157725886,0.0,0.0,2228.0,0.0,-1,
3075,followers_count,0,,,0.9509922096633139,0.9999962047660585,1,0,1.0,1.0,0.5,1.0,0,0,26.0,0.9629629629629629,-1.0,26.0,0.0,3.295836866004329,0.0,0.0,1344.0,0.0,-1,-1.0
3137,followers_count,0,,,0.9509922096633139,0.9995803483881062,1,0,1.0,1.0,0.5,1.0,0,0,130.0,0.9923664122137404,-1.0,130.0,0.0,4.875197323201151,0.0,0.0,379.0,0.0,-1,-1.0
3159,followers_count,0,,,0.9509922096633139,0.7973898794459705,2,1,1.0,1.0,0.5,1.0,0,0,83015.0,0.9999879541293245,-1.0,83015.0,0.0,11.326788639285114,0.0,0.0,3042.0,0.0,-1,-1.0
3162,followers_count,0,,,0.9509922096633139,0.9999848483549041,1,0,1.0,1.0,0.5,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,0.0,1008.0,0.0,-1,-1.0
3202,followers_count,0,,,0.9509922096633139,0.9998678781568895,2,1,1.0,1.0,0.5,1.0,0,0,98.0,0.98989898989899,-1.0,98.0,0.0,4.59511985013459,0.0,0.0,3295.0,0.0,-1,-1.0
3229,followers_count,0,,,0.9509922096633139,0.9712789373986978,1,0,1.0,1.0,0.5,1.0,0,0,28966.0,0.999965477957676,-1.0,28966.0,0.0,10.273912529999025,0.0,0.0,1498.0,0.0,-1,-1.0
3240,followers_count,0,,,0.9509922096633139,0.9411210460922356,1,0,1.0,1.0,0.5,1.0,0,0,132119.0,0.9999924311232213,-1.0,132119.0,0.0,11.791465879504726,0.0,0.0,411.0,0.0,-1,-1.0
3254,followers_count,0,,,0.004660811160064338,0.0,1,0,1.0,1.0,0.5,1.0,0,0,193438.0,0.012752722458162773,-1.0,15168368.0,14974930.0,16.534722830712678,16.521888094275706,0.0,608.0,589.0,-1,-1.0
3261,followers_count,0,,,0.9509922096633139,0.5283645834219188,1,0,1.0,1.0,0.5,1.0,0,0,212959.0,0.9999953042824944,-1.0,212959.0,0.0,12.268859633628939,0.0,0.0,1091.0,0.0,-1,-1.0
3302,followers_count,0,,,0.9509922096633139,0.9981932092122237,1,0,1.0,1.0,0.5,1.0,0,0,21709.0,0.9999539382772916,-1.0,21709.0,0.0,9.985528262872338,0.0,0.0,1112.0,0.0,-1,-1.0
3363,followers_count,0,,,0.9509922096633139,0.9995796914402243,1,0,1.0,1.0,0.5,1.0,0,0,837.0,0.9988066825775657,-1.0,837.0,0.0,6.731018100482083,0.0,0.0,3057.0,0.0,-1,-1.0
3386,followers_count,0,,,0.9509922096633139,0.9999420588705764,1,0,1.0,1.0,0.5,1.0,0,0,159.0,0.99375,-1.0,159.0,0.0,5.075173815233827,0.0,0.0,677.0,0.0,-1,-1.0
3523,followers_count,0,,,0.9509922096633139,0.9995260183798418,1,0,1.0,1.0,0.5,1.0,0,0,1316.0,0.9992406985573272,-1.0,1316.0,0.0,7.183111701743281,0.0,0.0,403.0,0.0,-1,-1.0
3525,followers_count,0,,,0.9509922096633139,0.9999779022817588,1,0,1.0,1.0,0.5,1.0,0,0,48.0,0.9795918367346939,-1.0,48.0,0.0,3.8918202981106265,0.0,0.0,2267.0,0.0,-1,-1.0
3621,followers_count,0,,,0.9509922096633139,0.9774389033611278,1,0,1.0,1.0,0.5,1.0,0,0,30801.0,0.9999675345756769,-1.0,30801.0,0.0,10.335334901918412,0.0,0.0,1592.0,0.0,-1,-1.0
3624,followers_count,0,,,0.9509922096633139,0.9999252669479667,2,1,1.0,1.0,0.5,1.0,0,0,14.0,0.9333333333333333,-1.0,14.0,0.0,2.70805020110221,0.0,0.0,489.0,0.0,-1,-1.0
3628,followers_count,0,,,0.9509922096633139,0.6554464897583419,1,0,1.0,1.0,0.5,1.0,0,0,73497.0,0.9999863941875969,-1.0,73497.0,0.0,11.205013473946352,0.0,0.0,2873.0,0.0,-1,-1.0
3663,followers_count,0,,,0.9509922096633139,0.9998209335818189,3,1,1.0,1.0,0.5,1.0,0,0,608.0,0.9983579638752053,-1.0,608.0,0.0,6.411818267709897,0.0,0.0,2597.0,0.0,-1,-1.0
3714,followers_count,0,,,0.9509922096633139,0.9999809819864787,1,0,1.0,1.0,0.5,1.0,0,0,269.0,0.9962962962962963,-1.0,269.0,0.0,5.598421958998375,0.0,0.0,1390.0,0.0,-1,-1.0
3798,followers_count,0,,,0.9509922096633139,0.9351101445332566,1,0,1.0,1.0,0.5,1.0,0,0,210431.0,0.9999952478710462,-1.0,210431.0,0.0,12.256917839535742,0.0,0.0,1078.0,0.0,-1,-1.0
3800,followers_count,0,,,0.9509922096633139,0.9569941622313355,1,0,1.0,1.0,0.5,1.0,0,0,49244.0,0.9999796933698852,-1.0,49244.0,0.0,10.804563118603802,0.0,0.0,2304.0,0.0,-1,-1.0
3806,followers_count,0,,,0.9509922096633139,0.999362158003715,3,1,1.0,1.0,0.5,1.0,0,0,4094.0,0.9997557997557998,-1.0,4094.0,0.0,8.31752199628717,0.0,0.0,2035.0,0.0,-1,-1.0
3821,followers_count,0,,,0.9509922096633139,0.9992703526755172,1,0,1.0,1.0,0.5,1.0,0,0,85.0,0.9883720930232558,-1.0,85.0,0.0,4.454347296253507,0.0,0.0,3079.0,0.0,-1,-1.0
3835,followers_count,0,,,0.9509922096633139,0.9981246272008673,1,0,1.0,1.0,0.5,1.0,0,0,27621.0,0.999963796973427,-1.0,27621.0,0.0,10.226367835637873,0.0,0.0,1443.0,0.0,-1,-1.0
3845,followers_count,0,,,0.9509922096633139,0.9999937317966435,1,0,1.0,1.0,0.5,1.0,0,0,185.0,0.9946236559139785,-1.0,185.0,0.0,5.225746673713202,0.0,0.0,894.0,0.0,-1,-1.0
3854,followers_count,1,,,0.9580929654415249,0.8011015847656543,1,0,1.0,1.0,0.5,1.0,0,0,242450.0,0.7042458077840293,-1.0,344268.0,101818.0,12.749178607515203,11.530952006154907,0.0,1758.0,28.0,-1,-1.0
3926,followers_count,0,,,0.9509922096633139,0.9999897482655385,2,1,1.0,1.0,0.5,1.0,0,0,142.0,0.993006993006993,-1.0,142.0,0.0,4.962844630259907,0.0,0.0,511.0,0.0,-1,-1.0
3979,followers_count,0,,,0.9509922096633139,0.9998280428458393,3,1,1.0,1.0,0.5,1.0,0,0,101.0,0.9901960784313726,-1.0,101.0,0.0,4.624972813284271,0.0,0.0,11.0,0.0,-1,-1.0
3991,followers_count,0,,,0.9509922096633139,0.9995488985774073,1,0,1.0,1.0,0.5,1.0,0,0,1730.0,0.9994222992489891,-1.0,1730.0,0.0,7.456454555176209,0.0,0.0,801.0,0.0,-1,-1.0
3999,followers_count,0,,,0.9509922096633139,0.9886637157201449,1,0,1.0,1.0,0.5,1.0,0,0,35754.0,0.9999720318836527,-1.0,35754.0,0.0,10.484445398482496,0.0,0.0,1825.0,0.0,-1,-1.0
4012,followers_count,0,,,0.9509922096633139,0.999185648242577,1,0,1.0,1.0,0.5,1.0,0,0,521.0,0.9980842911877394,-1.0,521.0,0.0,6.257667587882639,0.0,0.0,2389.0,0.0,-1,-1.0
4057,followers_count,1,,,0.9509927675808356,0.9999777390908837,2,1,1.0,1.0,0.5,1.0,0,0,8.0,0.47058823529411764,-1.0,16.0,8.0,2.833213344056216,2.1972245773362196,0.0,688.0,2988.0,1,1.0
4108,followers_count,0,,,0.9509922096633139,0.9999735840001407,1,0,1.0,1.0,0.5,1.0,0,0,52.0,0.9811320754716981,-1.0,52.0,0.0,3.970291913552122,0.0,0.0,2386.0,0.0,-1,-1.0
4111,followers_count,1,,,0.984674457585669,0.9536134624033145,1,0,1.0,1.0,0.5,1.0,0,0,231711.0,0.32421507157718876,-1.0,714682.0,482971.0,13.479594366721173,13.087713959939833,0.0,2830.0,2274.0,-1,-1.0
4120,followers_count,0,,,0.9509922096633139,0.9999641231137663,1,0,1.0,1.0,0.5,1.0,0,0,59.0,0.9833333333333333,-1.0,59.0,0.0,4.0943445622221,0.0,0.0,2561.0,0.0,-1,-1.0
4126,followers_count,0,,,0.9509922096633139,0.9971156640483144,1,0,1.0,1.0,0.5,1.0,0,0,5808.0,0.9998278533310381,-1.0,5808.0,0.0,8.667163717992533,0.0,0.0,2539.0,0.0,-1,-1.0
4142,followers_count,0,,,0.9509922096633139,0.9179557456992562,1,0,1.0,1.0,0.5,1.0,0,0,66959.0,0.9999850657108722,-1.0,66959.0,0.0,11.111850705163357,0.0,0.0,2736.0,0.0,-1,-1.0
4174,followers_count,0,,,0.9509922096633139,0.9995656444718214,1,0,1.0,1.0,0.5,1.0,0,0,455.0,0.9978070175438597,-1.0,455.0,0.0,6.1224928095143865,0.0,0.0,2193.0,0.0,-1,-1.0
4220,followers_count,0,,,0.9509922096633139,0.9715300630491894,1,0,1.0,1.0,0.5,1.0,0,0,16920.0,0.9999409018379528,-1.0,16920.0,0.0,9.736310733068626,0.0,0.0,762.0,0.0,-1,-1.0
4296,followers_count,1,,,0.9571102634667191,0.9714546646805114,1,0,1.0,1.0,0.5,1.0,0,0,235953.0,0.7289677182163921,-1.0,323680.0,87727.0,12.687513741867882,11.38199639764383,0.0,1669.0,3134.0,-1,
4317,followers_count,0,,,0.9509922096633139,0.9115763089317227,1,0,1.0,1.0,0.5,1.0,0,0,162874.0,0.9999938603223331,-1.0,162874.0,0.0,12.000738314427146,0.0,0.0,717.0,0.0,-1,-1.0
4374,followers_count,0,,,0.9509922096633139,0.9991512526273636,1,0,1.0,1.0,0.5,1.0,0,0,434.0,0.9977011494252873,-1.0,434.0,0.0,6.075346031088684,0.0,0.0,2120.0,0.0,-1,-1.0
4408,followers_count,0,,,0.9509922096633139,0.9995133187822539,1,0,1.0,1.0,0.5,1.0,0,0,7530.0,0.9998672155092285,-1.0,7530.0,0.0,8.926783114101351,0.0,0.0,2906.0,0.0,-1,-1.0
4411,followers_count,0,,,0.9509922096633139,0.9994483604452009,1,0,1.0,1.0,0.5,1.0,0,0,132.0,0.9924812030075187,-1.0,132.0,0.0,4.890349128221754,0.0,0.0,408.0,0.0,-1,-1.0
4435,followers_count,0,,,0.9509922096633139,0.9990097912449396,1,0,1.0,1.0,0.5,1.0,0,0,563.0,0.99822695035461,-1.0,563.0,0.0,6.335054251498059,0.0,0.0,2496.0,0.0,-1,-1.0
4451,followers_count,0,,,0.9509922096633139,0.9980448101254172,1,0,1.0,1.0,0.5,1.0,0,0,12756.0,0.9999216116641844,-1.0,12756.0,0.0,9.45383541953829,0.0,0.0,358.0,0.0,-1,-1.0
4466,followers_count,0,,,0.9509922096633139,0.9999884887667333,1,0,1.0,1.0,0.5,1.0,0,0,24.0,0.96,-1.0,24.0,0.0,3.2188758248682006,0.0,0.0,1231.0,0.0,-1,-1.0
4574,followers_count,0,,,0.9509922096633139,0.9998474667443576,1,0,1.0,1.0,0.5,1.0,0,0,1441.0,0.9993065187239945,-1.0,1441.0,0.0,7.273786317844895,0.0,0.0,534.0,0.0,-1,-1.0
4628,followers_count,0,,,0.9509922096633139,0.9999362802398453,2,1,1.0,1.0,0.5,1.0,0,0,323.0,0.9969135802469136,-1.0,323.0,0.0,5.780743515792329,0.0,0.0,1666.0,0.0,-1,-1.0
4662,followers_count,0,,,0.0,0.0,1,0,1.0,1.0,0.5,1.0,0,0,194792.0,0.0017329762366016107,-1.0,112403156.0,112208364.0,18.53760258221804,18.535868102641032,0.0,186.0,180.0,-1,-1.0
4681,followers_count,0,,,0.9509922096633139,0.9994485152673132,1,0,1.0,1.0,0.5,1.0,0,0,427.0,0.9976635514018691,-1.0,427.0,0.0,6.059123195581797,0.0,0.0,2100.0,0.0,-1,-1.0
4683,followers_count,0,,,0.9509922096633139,0.999394561853376,1,0,1.0,1.0,0.5,1.0,0,0,5638.0,0.9998226635928356,-1.0,5638.0,0.0,8.637462023807181,0.0,0.0,2498.0,0.0,-1,-1.0
4691,followers_count,0,,,0.9509922096633139,0.9993042461649613,1,0,1.0,1.0,0.5,1.0,0,0,3390.0,0.9997051017398997,-1.0,3390.0,0.0,8.128880142125638,0.0,0.0,1736.0,0.0,-1,-1.0
4705,followers_count,0,,,0.9509922096633139,0.9993021539742548,1,0,1.0,1.0,0.5,1.0,0,0,2932.0,0.9996590521650187,-1.0,2932.0,0.0,7.983781068977451,0.0,0.0,1520.0,0.0,-1,-1.0
4721,followers_count,0,,,0.9509922096633139,0.9999978450435724,1,0,1.0,1.0,0.5,1.0,0,0,88.0,0.9887640449438202,-1.0,88.0,0.0,4.48863636973214,0.0,0.0,3143.0,0.0,-1,-1.0
70,friends_count,0,,,0.9484261507882511,0.966728291201237,1,0,0.266991997398235,1.0,0.5,1.0,0,0,518.0,0.9980732177263969,-1.0,518.0,0.0,6.251903883165888,0.0,1.0,1868.0,0.0,-1,-1.0
83,friends_count,0,,,0.9484261507882511,0.9724232570357415,1,0,0.266991997398235,1.0,0.5,1.0,0,0,462.0,0.9978401727861771,-1.0,462.0,0.0,6.137727054086234,0.0,1.0,1703.0,0.0,-1,-1.0
112,friends_count,0,,,0.9484261507882511,0.9935526536295886,1,0,0.266991997398235,1.0,0.5,1.0,0,0,740.0,0.9986504723346828,-1.0,740.0,0.0,6.608000625296087,0.0,1.0,2212.0,0.0,-1,-1.0
132,friends_count,1,,,0.9487026977345987,0.9883082864757893,2,1,0.266991997398235,1.0,0.5,1.0,0,0,756.0,0.9581749049429658,-1.0,788.0,32.0,6.670766320845874,3.4965075614664802,1.0,2275.0,1297.0,1,1.0
216,friends_count,0,,,0.9484261507882511,0.962031487001206,1,0,0.266991997398235,1.0,0.5,1.0,0,0,1996.0,0.99949924887331,-1.0,1996.0,0.0,7.599401333415815,0.0,1.0,756.0,0.0,-1,-1.0
241,friends_count,1,,,0.935017953418308,0.83280092613113,1,0,0.266991997398235,1.0,0.5,1.0,0,0,278.0,0.020194682551213133,-1.0,13765.0,13487.0,9.52995706295831,9.509555680241636,1.0,348.0,319.0,-1,-1.0
243,friends_count,1,,,0.9487026977345987,0.9315924831422498,2,1,0.266991997398235,1.0,0.5,1.0,0,0,2570.0,0.987322320399539,-1.0,2602.0,32.0,7.864419904994565,3.4965075614664802,1.0,1063.0,1297.0,1,1.0
249,friends_count,0,,,0.9484261507882511,0.9847885352161502,1,0,0.266991997398235,1.0,0.5,1.0,0,0,173.0,0.9942528735632183,-1.0,173.0,0.0,5.159055299214529,0.0,1.0,603.0,0.0,-1,-1.0
259,friends_count,1,,,0.9487026977345987,0.9707313082496186,2,1,0.266991997398235,1.0,0.5,1.0,0,0,2339.0,0.9860876897133221,-1.0,2371.0,32.0,7.771488760117616,3.4965075614664802,1.0,964.0,1297.0,1,1.0
284,friends_count,0,,,0.9484261507882511,0.9876876114230804,1,0,0.266991997398235,1.0,0.5,1.0,0,0,52.0,0.9811320754716981,-1.0,52.0,0.0,3.970291913552122,0.0,1.0,1871.0,0.0,-1,-1.0
312,friends_count,1,,,0.9353204266408757,0.9971885546066936,1,0,0.266991997398235,1.0,0.5,1.0,0,0,65.0,0.004808403610001479,-1.0,13517.0,13452.0,9.511777409660299,9.506957408485542,1.0,324.0,316.0,-1,-1.0
319,friends_count,0,,,0.9484261507882511,0.793243650925569,1,0,0.266991997398235,1.0,0.5,1.0,0,0,1407.0,0.9992897727272727,-1.0,1407.0,0.0,7.249925536717988,0.0,1.0,374.0,0.0,-1,-1.0
322,friends_count,1,,,0.9552188351579141,0.966219617661799,1,0,0.266991997398235,1.0,0.5,1.0,0,0,2485.0,0.7594743276283619,-1.0,3271.0,786.0,8.093156697722637,6.668228248417403,1.0,1322.0,2269.0,-1,-1.0
324,friends_count,0,,,0.9484261507882511,0.9139719487720294,1,0,0.266991997398235,1.0,0.5,1.0,0,0,1670.0,0.9994015559545183,-1.0,1670.0,0.0,7.421177528595393,0.0,1.0,556.0,0.0,-1,-1.0
327,friends_count,0,,,0.9484261507882511,0.3588245221583527,1,0,0.266991997398235,1.0,0.5,1.0,0,0,2087.0,0.9995210727969349,-1.0,2087.0,0.0,7.643961949002529,0.0,1.0,820.0,0.0,-1,-1.0
353,friends_count,0,,,0.9484261507882511,0.988293767761106,1,0,0.266991997398235,1.0,0.5,1.0,0,0,88.0,0.9887640449438202,-1.0,88.0,0.0,4.48863636973214,0.0,1.0,2403.0,0.0,-1,-1.0
374,friends_count,0,,,0.9484261507882511,0.9864115201075276,1,0,0.266991997398235,1.0,0.5,1.0,0,0,82.0,0.9879518072289156,-1.0,82.0,0.0,4.418840607796598,0.0,1.0,2322.0,0.0,-1,-1.0
451,friends_count,0,,,0.9484261507882511,0.996988922279799,1,0,0.266991997398235,1.0,0.5,1.0,0,0,55.0,0.9821428571428571,-1.0,55.0,0.0,4.02535169073515,0.0,1.0,1927.0,0.0,-1,-1.0
495,friends_count,0,,,0.9484261507882511,0.5990962870280155,1,0,0.266991997398235,1.0,0.5,1.0,0,0,386.0,0.9974160206718347,-1.0,386.0,0.0,5.958424693029782,0.0,1.0,1504.0,0.0,-1,-1.0
512,friends_count,1,,,0.9698585391301903,0.0,1,0,0.266991997398235,1.0,0.5,1.0,0,0,2470.0,0.49888911331044233,-1.0,4950.0,2480.0,8.507344855361422,7.816416983691801,1.0,1798.0,1006.0,-1,-1.0
530,friends_count,1,,,0.9487026977345987,0.9926244929409095,2,1,0.266991997398235,1.0,0.5,1.0,0,0,215.0,0.8669354838709677,-1.0,247.0,32.0,5.5134287461649825,3.4965075614664802,1.0,1001.0,1297.0,1,1.0
538,friends_count,0,,,0.9484261507882511,0.9706281216702627,1,0,0.266991997398235,1.0,0.5,1.0,0,0,635.0,0.9984276729559748,-1.0,635.0,0.0,6.455198563340122,0.0,1.0,2075.0,0.0,-1,-1.0
595,friends_count,0,,,0.9484261507882511,0.9662258399680917,1,0,0.266991997398235,1.0,0.5,1.0,0,0,1185.0,0.9991568296795953,-1.0,1185.0,0.0,7.078341579557671,0.0,1.0,182.0,0.0,-1,-1.0
