row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
4722,description_length,0,,,0.43123091724458573,0.5582705394546666,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,49.0,0.3769230769230769,1.0,129.0,178.0,4.867534450455582,5.187385805840755,13.0,34.0,86.0,18,0
1505,description_length,0,,,0.4974408987694109,0.7123953230293075,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,37.0,0.2824427480916031,1.0,130.0,167.0,4.875197323201151,5.123963979403259,13.0,36.0,76.0,18,0
4403,description_length,0,,,0.5154981664579996,0.5639656815728981,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,33.0,0.25,1.0,131.0,164.0,4.882801922586371,5.10594547390058,13.0,37.0,73.0,18,0
2877,description_length,0,,,0.47336454185129273,0.20552767450670084,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,13.0,0.08176100628930817,1.0,158.0,171.0,5.0689042022202315,5.147494476813453,13.0,66.0,81.0,18,0
1661,description_length,0,,,0.4071545603264676,0.08592969002383832,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,35.0,0.23648648648648649,1.0,147.0,182.0,4.997212273764115,5.209486152841421,13.0,54.0,88.0,18,0
4656,name_length,0,,,0.40513218723085176,0.5234639530351409,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,2.0,0.3333333333333333,-1.0,5.0,3.0,1.791759469228055,1.3862943611198906,15.0,43.0,21.0,19,0
140,description_length,0,,,0.4973711998991541,0.8804020155171377,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,19,0
409,name_length,0,,,0.35117492058067845,0.0,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,3.0,0.5,-1.0,5.0,2.0,1.791759469228055,1.0986122886681098,15.0,43.0,10.0,19,0
267,description_length,0,,,0.4973711998991541,0.7049204489991285,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,19,0
4576,description_length,0,,,0.4973711998991541,0.7469221221210862,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,24.0,0.96,-1.0,24.0,0.0,3.2188758248682006,0.0,13.0,114.0,0.0,19,0
3550,description_length,1,,,0.5876575383420974,0.962981576231495,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,20,1
3361,description_length,1,,,0.5876575383420974,0.9512353456126426,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,20,1
1896,description_length,1,,,0.6599563079667088,0.873639034251738,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,28.0,0.24778761061946902,1.0,112.0,140.0,4.727387818712341,4.948759890378168,13.0,16.0,47.0,20,0
1823,description_length,1,,,0.5876575383420974,0.8141959883926961,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,20,1
