row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,true_label
3386,followers_count,0,,,0.9509922096633139,0.9999877499982989,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,159.0,0.99375,-1.0,159.0,0.0,5.075173815233827,0.0,1.0,677.0,0.0,0
3523,followers_count,0,,,0.9509922096633139,0.9999105173541667,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,1316.0,0.9992406985573272,-1.0,1316.0,0.0,7.183111701743281,0.0,1.0,403.0,0.0,0
3525,followers_count,0,,,0.9509922096633139,0.9999909217701318,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,48.0,0.9795918367346939,-1.0,48.0,0.0,3.8918202981106265,0.0,1.0,2267.0,0.0,0
3621,followers_count,0,,,0.9509922096633139,0.990571227456038,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,30801.0,0.9999675345756769,-1.0,30801.0,0.0,10.335334901918412,0.0,1.0,1592.0,0.0,0
3624,followers_count,0,,,0.9509922096633139,0.9999898309900624,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,14.0,0.9333333333333333,-1.0,14.0,0.0,2.70805020110221,0.0,1.0,489.0,0.0,0
3628,followers_count,0,,,0.9509922096633139,0.9441321672496378,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,73497.0,0.9999863941875969,-1.0,73497.0,0.0,11.205013473946352,0.0,1.0,2873.0,0.0,0
3663,followers_count,0,,,0.9509922096633139,0.9999563455891383,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,608.0,0.9983579638752053,-1.0,608.0,0.0,6.411818267709897,0.0,1.0,2597.0,0.0,0
3714,followers_count,0,,,0.9509922096633139,0.999992828701246,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,269.0,0.9962962962962963,-1.0,269.0,0.0,5.598421958998375,0.0,1.0,1390.0,0.0,0
3798,followers_count,0,,,0.9509922096633139,0.9784941608120739,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,210431.0,0.9999952478710462,-1.0,210431.0,0.0,12.256917839535742,0.0,1.0,1078.0,0.0,0
3800,followers_count,0,,,0.9509922096633139,0.9847579344163608,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,49244.0,0.9999796933698852,-1.0,49244.0,0.0,10.804563118603802,0.0,1.0,2304.0,0.0,0
3806,followers_count,0,,,0.9509922096633139,0.9998063207814402,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,4094.0,0.9997557997557998,-1.0,4094.0,0.0,8.31752199628717,0.0,1.0,2035.0,0.0,0
3821,followers_count,0,,,0.9509922096633139,0.9999325843764922,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,85.0,0.9883720930232558,-1.0,85.0,0.0,4.454347296253507,0.0,1.0,3079.0,0.0,0
3835,followers_count,0,,,0.9509922096633139,0.9992287411306613,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,27621.0,0.999963796973427,-1.0,27621.0,0.0,10.226367835637873,0.0,1.0,1443.0,0.0,0
3845,followers_count,0,,,0.9509922096633139,0.9999958418844873,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,185.0,0.9946236559139785,-1.0,185.0,0.0,5.225746673713202,0.0,1.0,894.0,0.0,0
3854,followers_count,1,,,0.9580929654415249,0.9312089144288033,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,242450.0,0.7042458077840293,-1.0,344268.0,101818.0,12.749178607515203,11.530952006154907,1.0,1758.0,28.0,0
3926,followers_count,0,,,0.9509922096633139,0.9999986577989927,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,142.0,0.993006993006993,-1.0,142.0,0.0,4.962844630259907,0.0,1.0,511.0,0.0,0
3979,followers_count,0,,,0.9509922096633139,0.9999199553093769,3,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,101.0,0.9901960784313726,-1.0,101.0,0.0,4.624972813284271,0.0,1.0,11.0,0.0,0
3991,followers_count,0,,,0.9509922096633139,0.9999007776938309,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,1730.0,0.9994222992489891,-1.0,1730.0,0.0,7.456454555176209,0.0,1.0,801.0,0.0,0
3999,followers_count,0,,,0.9509922096633139,0.9942800305444855,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,35754.0,0.9999720318836527,-1.0,35754.0,0.0,10.484445398482496,0.0,1.0,1825.0,0.0,0
4012,followers_count,0,,,0.9509922096633139,0.9997733691665074,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,521.0,0.9980842911877394,-1.0,521.0,0.0,6.257667587882639,0.0,1.0,2389.0,0.0,0
4057,followers_count,1,,,0.9509927675808356,0.9999944068511336,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,8.0,0.47058823529411764,-1.0,16.0,8.0,2.833213344056216,2.1972245773362196,1.0,688.0,2988.0,1
4108,followers_count,0,,,0.9509922096633139,0.999995938584848,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,52.0,0.9811320754716981,-1.0,52.0,0.0,3.970291913552122,0.0,1.0,2386.0,0.0,0
4111,followers_count,1,,,0.984674457585669,0.9934132201146721,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,231711.0,0.32421507157718876,-1.0,714682.0,482971.0,13.479594366721173,13.087713959939833,1.0,2830.0,2274.0,0
4120,followers_count,0,,,0.9509922096633139,0.9999489886256916,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,59.0,0.9833333333333333,-1.0,59.0,0.0,4.0943445622221,0.0,1.0,2561.0,0.0,0
4126,followers_count,0,,,0.9509922096633139,0.9989467860867703,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,5808.0,0.9998278533310381,-1.0,5808.0,0.0,8.667163717992533,0.0,1.0,2539.0,0.0,0
4142,followers_count,0,,,0.9509922096633139,0.9806367274973565,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,66959.0,0.9999850657108722,-1.0,66959.0,0.0,11.111850705163357,0.0,1.0,2736.0,0.0,0
4174,followers_count,0,,,0.9509922096633139,0.999912110976112,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,455.0,0.9978070175438597,-1.0,455.0,0.0,6.1224928095143865,0.0,1.0,2193.0,0.0,0
4220,followers_count,0,,,0.9509922096633139,0.9933635664134288,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,16920.0,0.9999409018379528,-1.0,16920.0,0.0,9.736310733068626,0.0,1.0,762.0,0.0,0
4296,followers_count,1,,,0.9571102634667191,0.985402960634763,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,235953.0,0.7289677182163921,-1.0,323680.0,87727.0,12.687513741867882,11.38199639764383,1.0,1669.0,3134.0,0
4317,followers_count,0,,,0.9509922096633139,0.9808986462264979,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,162874.0,0.9999938603223331,-1.0,162874.0,0.0,12.000738314427146,0.0,1.0,717.0,0.0,0
4374,followers_count,0,,,0.9509922096633139,0.9996348130215954,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,434.0,0.9977011494252873,-1.0,434.0,0.0,6.075346031088684,0.0,1.0,2120.0,0.0,0
4408,followers_count,0,,,0.9509922096633139,0.9997872476022838,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,7530.0,0.9998672155092285,-1.0,7530.0,0.0,8.926783114101351,0.0,1.0,2906.0,0.0,0
4411,followers_count,0,,,0.9509922096633139,0.9999038721053752,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,132.0,0.9924812030075187,-1.0,132.0,0.0,4.890349128221754,0.0,1.0,408.0,0.0,0
4435,followers_count,0,,,0.9509922096633139,0.999383875585422,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,563.0,0.99822695035461,-1.0,563.0,0.0,6.335054251498059,0.0,1.0,2496.0,0.0,0
4451,followers_count,0,,,0.9509922096633139,0.9994300055255192,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,12756.0,0.9999216116641844,-1.0,12756.0,0.0,9.45383541953829,0.0,1.0,358.0,0.0,0
4466,followers_count,0,,,0.9509922096633139,0.9999916528248591,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,24.0,0.96,-1.0,24.0,0.0,3.2188758248682006,0.0,1.0,1231.0,0.0,0
4574,followers_count,0,,,0.9509922096633139,0.9999556764226418,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,1441.0,0.9993065187239945,-1.0,1441.0,0.0,7.273786317844895,0.0,1.0,534.0,0.0,0
4628,followers_count,0,,,0.9509922096633139,0.9999912930995172,2,1,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,323.0,0.9969135802469136,-1.0,323.0,0.0,5.780743515792329,0.0,1.0,1666.0,0.0,0
4662,followers_count,0,,,0.0,0.0,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,194792.0,0.0017329762366016107,-1.0,112403156.0,112208364.0,18.53760258221804,18.535868102641032,1.0,186.0,180.0,0
4681,followers_count,0,,,0.9509922096633139,0.999912443625353,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,427.0,0.9976635514018691,-1.0,427.0,0.0,6.059123195581797,0.0,1.0,2100.0,0.0,0
4683,followers_count,0,,,0.9509922096633139,0.9999024215999639,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,5638.0,0.9998226635928356,-1.0,5638.0,0.0,8.637462023807181,0.0,1.0,2498.0,0.0,0
4691,followers_count,0,,,0.9509922096633139,0.999750710337974,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,3390.0,0.9997051017398997,-1.0,3390.0,0.0,8.128880142125638,0.0,1.0,1736.0,0.0,0
4705,followers_count,0,,,0.9509922096633139,0.9998390789956513,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,2932.0,0.9996590521650187,-1.0,2932.0,0.0,7.983781068977451,0.0,1.0,1520.0,0.0,0
4721,followers_count,0,,,0.9509922096633139,0.9999953699867268,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,88.0,0.9887640449438202,-1.0,88.0,0.0,4.48863636973214,0.0,1.0,3143.0,0.0,0
70,friends_count,0,,,0.9484261507882511,0.9894813812986274,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,518.0,0.9980732177263969,-1.0,518.0,0.0,6.251903883165888,0.0,2.0,1868.0,0.0,0
83,friends_count,0,,,0.9484261507882511,0.9804296698339252,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,462.0,0.9978401727861771,-1.0,462.0,0.0,6.137727054086234,0.0,2.0,1703.0,0.0,0
112,friends_count,0,,,0.9484261507882511,0.9977970102789787,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,740.0,0.9986504723346828,-1.0,740.0,0.0,6.608000625296087,0.0,2.0,2212.0,0.0,0
132,friends_count,1,,,0.9487026977345987,0.9937333091921593,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,756.0,0.9581749049429658,-1.0,788.0,32.0,6.670766320845874,3.4965075614664802,2.0,2275.0,1297.0,1
216,friends_count,0,,,0.9484261507882511,0.9896007318157328,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1996.0,0.99949924887331,-1.0,1996.0,0.0,7.599401333415815,0.0,2.0,756.0,0.0,0
241,friends_count,1,,,0.935017953418308,0.9241703597817922,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,278.0,0.020194682551213133,-1.0,13765.0,13487.0,9.52995706295831,9.509555680241636,2.0,348.0,319.0,0
243,friends_count,1,,,0.9487026977345987,0.9858120101141388,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2570.0,0.987322320399539,-1.0,2602.0,32.0,7.864419904994565,3.4965075614664802,2.0,1063.0,1297.0,1
249,friends_count,0,,,0.9484261507882511,0.9969468350095536,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,173.0,0.9942528735632183,-1.0,173.0,0.0,5.159055299214529,0.0,2.0,603.0,0.0,0
259,friends_count,1,,,0.9487026977345987,0.9918673400943301,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2339.0,0.9860876897133221,-1.0,2371.0,32.0,7.771488760117616,3.4965075614664802,2.0,964.0,1297.0,1
284,friends_count,0,,,0.9484261507882511,0.9957554329313115,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,52.0,0.9811320754716981,-1.0,52.0,0.0,3.970291913552122,0.0,2.0,1871.0,0.0,0
312,friends_count,1,,,0.9353204266408757,0.994961515394619,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,65.0,0.004808403610001479,-1.0,13517.0,13452.0,9.511777409660299,9.506957408485542,2.0,324.0,316.0,0
319,friends_count,0,,,0.9484261507882511,0.3601513623336333,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1407.0,0.9992897727272727,-1.0,1407.0,0.0,7.249925536717988,0.0,2.0,374.0,0.0,0
322,friends_count,1,,,0.9552188351579141,0.9950204019933669,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2485.0,0.7594743276283619,-1.0,3271.0,786.0,8.093156697722637,6.668228248417403,2.0,1322.0,2269.0,0
324,friends_count,0,,,0.9484261507882511,0.9860612266124118,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1670.0,0.9994015559545183,-1.0,1670.0,0.0,7.421177528595393,0.0,2.0,556.0,0.0,0
327,friends_count,0,,,0.9484261507882511,0.9932022782570206,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2087.0,0.9995210727969349,-1.0,2087.0,0.0,7.643961949002529,0.0,2.0,820.0,0.0,0
353,friends_count,0,,,0.9484261507882511,0.9976871236795293,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,88.0,0.9887640449438202,-1.0,88.0,0.0,4.48863636973214,0.0,2.0,2403.0,0.0,0
374,friends_count,0,,,0.9484261507882511,0.9606074943035618,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,82.0,0.9879518072289156,-1.0,82.0,0.0,4.418840607796598,0.0,2.0,2322.0,0.0,0
451,friends_count,0,,,0.9484261507882511,0.9966387319125325,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,55.0,0.9821428571428571,-1.0,55.0,0.0,4.02535169073515,0.0,2.0,1927.0,0.0,0
495,friends_count,0,,,0.9484261507882511,0.9900444843991557,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,386.0,0.9974160206718347,-1.0,386.0,0.0,5.958424693029782,0.0,2.0,1504.0,0.0,0
512,friends_count,1,,,0.9698585391301903,0.4113674558215574,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2470.0,0.49888911331044233,-1.0,4950.0,2480.0,8.507344855361422,7.816416983691801,2.0,1798.0,1006.0,0
530,friends_count,1,,,0.9487026977345987,0.986775226622232,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,215.0,0.8669354838709677,-1.0,247.0,32.0,5.5134287461649825,3.4965075614664802,2.0,1001.0,1297.0,1
538,friends_count,0,,,0.9484261507882511,0.9912337833845853,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,635.0,0.9984276729559748,-1.0,635.0,0.0,6.455198563340122,0.0,2.0,2075.0,0.0,0
595,friends_count,0,,,0.9484261507882511,0.9844176595794971,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1185.0,0.9991568296795953,-1.0,1185.0,0.0,7.078341579557671,0.0,2.0,182.0,0.0,0
632,friends_count,0,,,0.9484261507882511,0.994434690645105,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,468.0,0.997867803837953,-1.0,468.0,0.0,6.150602768446279,0.0,2.0,1716.0,0.0,0
634,friends_count,0,,,0.9484261507882511,0.9875481132308004,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,256.0,0.9961089494163424,-1.0,256.0,0.0,5.54907608489522,0.0,2.0,1043.0,0.0,0
636,friends_count,1,,,0.9520601589869789,0.8765389879926564,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,96.0,0.00826730967964175,-1.0,11611.0,11515.0,9.35979432514452,9.351492651732066,2.0,153.0,147.0,0
712,friends_count,0,,,0.9484261507882511,0.9934451854768563,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,38.0,0.9743589743589743,-1.0,38.0,0.0,3.6635616461296463,0.0,2.0,1485.0,0.0,0
733,friends_count,1,,,0.9487026977345987,0.9952943298321861,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,3332.0,0.9901931649331353,-1.0,3364.0,32.0,8.121183242078828,3.4965075614664802,2.0,1348.0,1297.0,1
812,friends_count,1,,,0.9487026977345987,0.9740294326324952,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,4967.0,0.9934,-1.0,4999.0,32.0,8.517193191416238,3.4965075614664802,2.0,1826.0,1297.0,1
814,friends_count,1,,,0.9487026977345987,0.9747260821266129,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2437.0,0.9866396761133603,-1.0,2469.0,32.0,7.8119734296220225,3.4965075614664802,2.0,1000.0,1297.0,1
863,friends_count,0,,,0.9484261507882511,0.9941549793010517,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1238.0,0.9991928974979822,-1.0,1238.0,0.0,7.122059881629142,0.0,2.0,228.0,0.0,0
882,friends_count,0,,,0.9484261507882511,0.9954420721022593,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,202.0,0.9950738916256158,-1.0,202.0,0.0,5.313205979041787,0.0,2.0,774.0,0.0,0
913,friends_count,1,,,0.9581657885549307,0.9878788245755551,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2633.0,0.7000797660196756,-1.0,3760.0,1127.0,8.232440158470336,7.028201432058005,2.0,1475.0,126.0,0
918,friends_count,0,,,0.9484261507882511,0.9966382061393294,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,391.0,0.9974489795918368,-1.0,391.0,0.0,5.971261839790462,0.0,2.0,1516.0,0.0,0
932,friends_count,1,,,0.9824630389010685,0.9931838761949118,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,104.0,0.01283633670698593,-1.0,8101.0,7997.0,8.999866223762636,8.986946789406764,2.0,2309.0,2292.0,0
954,friends_count,0,,,0.9484261507882511,0.7587678935893444,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,39.0,0.975,-1.0,39.0,0.0,3.6888794541139363,0.0,2.0,1513.0,0.0,0
1083,friends_count,1,,,0.9487026977345987,0.9960935051009098,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,112.0,0.7724137931034483,-1.0,144.0,32.0,4.976733742420574,3.4965075614664802,2.0,403.0,1297.0,1
1104,friends_count,1,,,0.9609917526629204,0.9922353813365055,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2852.0,0.662177850011609,-1.0,4306.0,1454.0,8.36799688505411,7.282761179605593,2.0,1622.0,415.0,0
1105,friends_count,1,,,0.9487026977345987,0.9893898967612866,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,425.0,0.9279475982532751,-1.0,457.0,32.0,6.126869184114185,3.4965075614664802,2.0,1693.0,1297.0,1
1201,friends_count,0,,,0.9484261507882511,0.9932085875354578,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,236.0,0.9957805907172996,-1.0,236.0,0.0,5.4680601411351315,0.0,2.0,955.0,0.0,0
1207,friends_count,0,,,0.9484261507882511,0.9808366182931306,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,580.0,0.9982788296041308,-1.0,580.0,0.0,6.364750756851911,0.0,2.0,1974.0,0.0,0
1255,friends_count,1,,,0.9649152624642269,0.9819160306791107,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2536.0,0.5705286839145107,-1.0,4444.0,1908.0,8.399535147948004,7.554334823725748,2.0,1661.0,699.0,0
1256,friends_count,0,,,0.9484261507882511,0.9765657625642867,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,382.0,0.9973890339425587,-1.0,382.0,0.0,5.948034989180646,0.0,2.0,1490.0,0.0,0
1297,friends_count,1,,,0.9487026977345987,0.9981929175009189,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,103.0,0.7573529411764706,-1.0,135.0,32.0,4.912654885736052,3.4965075614664802,2.0,321.0,1297.0,1
1334,friends_count,0,,,0.9484261507882511,0.9872121441540146,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1381,friends_count,0,,,0.9484261507882511,0.9756682677065819,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,954.0,0.9989528795811519,-1.0,954.0,0.0,6.86171134048073,0.0,2.0,2498.0,0.0,0
1430,friends_count,0,,,0.9484261507882511,0.9993154432895538,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,33.0,0.9705882352941176,-1.0,33.0,0.0,3.5263605246161616,0.0,2.0,1330.0,0.0,0
1436,friends_count,1,,,0.9602053222842443,0.9962869896396535,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2742.0,0.6678032148075986,-1.0,4105.0,1363.0,8.32020459757888,7.218176838403408,2.0,1565.0,334.0,0
1476,friends_count,0,,,0.9484261507882511,0.9978700927542107,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,19.0,0.95,-1.0,19.0,0.0,2.995732273553991,0.0,2.0,694.0,0.0,0
1518,friends_count,0,,,0.9484261507882511,0.9905071648178905,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,789.0,0.9987341772151899,-1.0,789.0,0.0,6.672032945461067,0.0,2.0,2277.0,0.0,0
1535,friends_count,1,,,0.9487026977345987,0.9979831339928789,2,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,108.0,0.7659574468085106,-1.0,140.0,32.0,4.948759890378168,3.4965075614664802,2.0,368.0,1297.0,1
1536,friends_count,1,,,0.9487026977345987,0.9981219381184993,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1151.0,0.9721283783783784,-1.0,1183.0,32.0,7.076653815443951,3.4965075614664802,2.0,179.0,1297.0,1
1575,friends_count,0,,,0.9484261507882511,0.9950608865300062,3,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,324.0,0.9969230769230769,-1.0,324.0,0.0,5.783825182329737,0.0,2.0,1310.0,0.0,0
1615,friends_count,1,,,0.9827309437553426,0.9995867422623573,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,448.0,0.05323826500297089,-1.0,8414.0,7966.0,9.037771106624906,8.983063289380366,2.0,2357.0,2288.0,0
1645,friends_count,0,,,0.9484261507882511,0.9970262267632228,3,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,156.0,0.9936305732484076,-1.0,156.0,0.0,5.056245805348308,0.0,2.0,490.0,0.0,0
1730,friends_count,1,,,0.9487026977345987,0.9909083297718617,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1750.0,0.981491867638811,-1.0,1782.0,32.0,7.48605261786314,3.4965075614664802,2.0,633.0,1297.0,1
1766,friends_count,1,,,0.9759080035815441,0.9795284945637986,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2653.0,0.45474802879670895,-1.0,5833.0,3180.0,8.671458150427666,8.064950891749143,2.0,1980.0,1291.0,0
1784,friends_count,0,,,0.9484261507882511,0.9646007417811648,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,736.0,0.9986431478968792,-1.0,736.0,0.0,6.602587892189336,0.0,2.0,2207.0,0.0,0
1816,friends_count,0,,,0.9484261507882511,0.9842057729786448,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,165.0,0.9939759036144579,-1.0,165.0,0.0,5.111987788356544,0.0,2.0,540.0,0.0,0
1819,friends_count,0,,,0.9484261507882511,0.98225936058074,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2165.0,0.9995383194829178,-1.0,2165.0,0.0,7.680637427560936,0.0,2.0,862.0,0.0,0
1823,friends_count,1,,,0.9487026977345987,0.9968453607813538,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,45.0,0.5769230769230769,-1.0,77.0,32.0,4.356708826689592,3.4965075614664802,2.0,2248.0,1297.0,1
1830,friends_count,0,,,0.8615083182422859,0.9195225246663201,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,417.0,0.01860693409486413,-1.0,22410.0,21993.0,10.017307188735588,9.99852496787088,2.0,898.0,875.0,0
1838,friends_count,0,,,0.9484261507882511,0.9995762267982952,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,127.0,0.9921875,-1.0,127.0,0.0,4.852030263919617,0.0,2.0,257.0,0.0,0
1843,friends_count,0,,,0.9484261507882511,0.9321205763859837,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,267.0,0.996268656716418,-1.0,267.0,0.0,5.5909869805108565,0.0,2.0,1084.0,0.0,0
1851,friends_count,0,,,0.9484261507882511,0.9981045876027967,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1029.0,0.9990291262135922,-1.0,1029.0,0.0,6.937314081223682,0.0,2.0,26.0,0.0,0
1896,friends_count,0,,,0.9484261507882511,0.9939872576492603,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,454.0,0.9978021978021978,-1.0,454.0,0.0,6.12029741895095,0.0,2.0,1685.0,0.0,0
1916,friends_count,0,,,0.9484261507882511,0.9900281854298594,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1055.0,0.9990530303030303,-1.0,1055.0,0.0,6.962243464266207,0.0,2.0,49.0,0.0,0
1923,friends_count,0,,,0.9484261507882511,0.9950698246744591,2,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,13.0,0.9285714285714286,-1.0,13.0,0.0,2.6390573296152584,0.0,2.0,276.0,0.0,0
1926,friends_count,0,,,0.9484261507882511,0.9977649381135891,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,196.0,0.9949238578680203,-1.0,196.0,0.0,5.2832037287379885,0.0,2.0,734.0,0.0,0
1931,friends_count,0,,,0.9484261507882511,0.9740168140756207,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,812.0,0.998769987699877,-1.0,812.0,0.0,6.70073110954781,0.0,2.0,2311.0,0.0,0
1940,friends_count,0,,,0.9484261507882511,0.9940177524950407,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,808.0,0.9987639060568603,-1.0,808.0,0.0,6.695798917058491,0.0,2.0,2304.0,0.0,0
1977,friends_count,0,,,0.9484261507882511,0.9925702988668851,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,24.0,0.96,-1.0,24.0,0.0,3.2188758248682006,0.0,2.0,975.0,0.0,0
