item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|327101015722|0,consumer_products,GoPro HERO 12 Black Action Camera,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,189.99,GBP,blusapphiretrading,99.5,4745,GB,,12.0,1722.0,True,14.0,GoPro,,0810116380367,CHDRB-121-RW,GoPro HERO 12 Black,Helmet/Action,,True
v1|157749748021|0,consumer_products,GoPro Hero 12 Black Action Camera Bundle ,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,286.7,GBP,kestutipitcher0,98.9,172,GB,,22.0,38.0,False,,GoPro,,,CHDHX-121-RW,GoPro HERO12,Helmet/Action,,True
v1|406856901662|0,consumer_products,GoPro HERO 12 Black Action Camera with Huge Bundle Accessories Waterproof Case.,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,259.95,GBP,mimi_9048,100.0,146,GB,,11.0,816.0,False,,GoPro,,,,GoPro HERO12,Helmet/Action,,True
v1|198172222192|0,consumer_products,GoPro HERO12 Black With Metal Case and accessories  ,GoPro Hero 12 Black,EBAY_GB,Camcorders,Opened – never used,208.7,GBP,n-isir0,100.0,25,GB,,8.0,599.0,False,,GoPro,,,,GoPro HERO12 Black,Helmet/Action,,True
v1|318167762157|0,consumer_products,"GoPro Hero7 Black Waterproof 4k 12MP Action Camera Bundle, With Many Extras!",GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,141.18,GBP,9qbfw33,100.0,7,GB,,5.0,559.0,False,,GoPro,,,CHDNHB26,GoPro HERO7 Black,Helmet/Action,,True
v1|168316031715|0,consumer_products,GoPro Hero 12 Black Waterproof Digital Action Camera,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,250.3,GBP,meameado,0.0,111,GB,,5.0,498.0,False,,GoPro,,,CHDHX131RW,GoPro Hero 12 Black,Helmet/Action,,True
v1|287255071596|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera,GoPro Hero 12 Black,EBAY_GB,Camcorders,Opened – never used,198.3,GBP,josharr_2987,82.4,14,GB,,2.0,600.0,False,,GoPro,,,CHDHX-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|178055980442|0,consumer_products,GoPro Hero 12 Black 4K Ultra HD Action Camera,GoPro Hero 12 Black,EBAY_GB,Camcorders,New,219.1,GBP,ca_651576,100.0,25,GB,,4.0,94.0,False,,GoPro,,,,GoPro Hero12,Helmet/Action,,True
v1|257458523750|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera with Accessories Bundle. ,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,312.7,GBP,billywhizzwayne,100.0,747,GB,,9.0,1143.0,False,,GoPro,,,CHDRB-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|257461178926|0,consumer_products,GoPro HERO12 Black Waterproof 27MP Action Camera with 5.3K60 Ultra HD Video HDR,GoPro Hero 12 Black,EBAY_GB,Camcorders,Opened – never used,198.3,GBP,chops6000,100.0,112,GB,,4.0,193.0,False,,GoPro,,,,GoPro HERO12,Helmet/Action,,True
v1|389825996813|0,consumer_products,GoPro HERO12 Action camera - Black Good condition UHD 5.3K,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,179.99,GBP,thebazzar,98.5,883,GB,,8.0,1476.0,True,30.0,GoPro,,,CHDFB111,GoPro HERO12,Helmet/Action,,True
v1|327088740205|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera + Grip/Tripod,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,198.3,GBP,davedickerson,100.0,314,GB,,12.0,352.0,False,,GoPro,,,CHDHX-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|277512764849|0,consumer_products,GoPro HERO12 Black Action Camera with Huge Accessories Bundle + Waterproof case,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,289.99,GBP,lah-trading,99.9,2792,GB,,5.0,1154.0,True,14.0,GoPro,,,HERO7,GoPro Hero12,Helmet/Action,,True
v1|306645271789|0,consumer_products,GoPro HERO 12 Black Action Camera Ultra HD - Brand New,GoPro Hero 12 Black,EBAY_GB,Camcorders,New,235.0,GBP,leedscashmarket,99.0,393,GB,,1.0,593.0,False,,GoPro,,,,GoPro Hero 12,Helmet/Action,,True
v1|178044009370|0,consumer_products,"GoPro Hero 12 Black Action Kamera, Touchscreen, Schwarz, Inkl. SD Karte",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,220.0,EUR,lavolk-92,75.0,2,DE,,4.0,983.0,False,,,,,,,,,True
v1|136927431815|0,consumer_products,GoPro Hero12 Black 4K Ultra HD Actionkamera & Accessory -Bundle – Schwarz_0.7_6,GoPro Hero 12 Black,EBAY_DE,Camcorder,Neu,359.96,EUR,h.elsemann,99.9,157405,DE,,5.0,7430.0,True,1.0,,,0810116380367,,,,,True
v1|298122320492|0,consumer_products,"GoPro Hero 12 Black, Videokamera, Schwarz",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,270.0,EUR,aleks7267,0.0,0,DE,,1.0,741.0,False,,,,,,,,,True
v1|227139884317|0,consumer_products,"GoPro HERO8 Black 12,1MP 4K Actionkamera - Schwarz Mit Viel Zubehör",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,134.99,EUR,games99,99.6,554,DE,,16.0,244.0,True,14.0,,,0818279026016,,,,,True
v1|336541315676|0,consumer_products,"GoPro Hero 8 Black 12,1MP 4K Aktionkamera Motorrad Flog Kamera ",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,120.0,EUR,pana*,100.0,1165,DE,,4.0,895.0,False,,,,,,,,,True
v1|336541327515|0,consumer_products,"GoPro HERO8 Black 12,1MP 4K Actionkamera TOP",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,120.0,EUR,pana*,100.0,1165,DE,,4.0,616.0,False,,,,,,,,,True
v1|306817025747|0,consumer_products,GoPro HERO 12 Black Action-Cam,GoPro Hero 12 Black,EBAY_DE,Digitalkameras,Neu,299.0,EUR,exxatron,98.6,577,DE,,4.0,121454.0,True,14.0,,,0810116380282,,,,,True
v1|397828161967|0,consumer_products,GoPro HERO 12 Black Action-Kamera 4K Schwarz,GoPro Hero 12 Black,EBAY_DE,Digitalkameras,Gebraucht,220.0,EUR,elektroomarkt,0.0,0,DE,,7.0,383.0,False,,,,,,,,,True
v1|198286020076|0,consumer_products,GoPro HERO 12 Black Action Kamera mit Touchscreen - Schwarz (CHDHX-121-RW),GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,229.0,EUR,90chopper,100.0,565,DE,,8.0,201.0,False,,,,0810116380282,,,,,True
v1|377041214906|0,consumer_products,"GoPro HERO 12 Black 5,3K Actioncam Defekt Displaybruch Gehäuseschaden inkl MwSt",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,147.7,EUR,hajdishop,99.9,3547,DE,,7.0,5234.0,True,30.0,,,0810116380282,,,,,True
v1|389253572994|0,consumer_products,GoPro HERO12 Black 5.3K Action Cam Touchscreen Schwarz MwSt. #G40,GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,239.99,EUR,upcyclingkontor,100.0,2275,DE,,7.0,39416.0,True,14.0,,,0810116380282,,,,,True
v1|336533725598|0,consumer_products,GoPro HERO 12 Black Action Kamera mit Touchscreen - Schwarz,GoPro Hero 12 Black,EBAY_DE,Camcorder,Neu: Sonstige (siehe Artikelbeschreibung),290.0,EUR,emanuel090,100.0,15,DE,,5.0,624.0,False,,,,,,,,,True
v1|166327414966|0,consumer_products,GoPro HERO12 Black Creator Edition | Actionkameras,GoPro Hero 12 Black,EBAY_DE,Digitalkameras,Neu,429.0,EUR,foto-erhardt,99.8,28715,DE,,7.0,120311.0,True,30.0,,,0810116380312,,,,,True
v1|388763338648|0,consumer_products,GoPro HERO12 Black Action-Kamera Set,GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,350.0,EUR,olihof_5419,0.0,6,DE,,11.0,2799.0,False,,,,0810116380282,,,,,True
v1|405665823481|0,consumer_products,✅2x Premium Akku + 3-Kanal Batterie Ladegerät für GoPro Hero 9 10 11 12 Black DE,GoPro Hero 12 Black,EBAY_DE,Akkus,Neu,25.79,EUR,ailinbattery,99.5,30181,DE,,11.0,18556.0,True,30.0,,,,,,,,True
v1|406661983602|0,consumer_products,Tauchset für GoPro Hero 13 12 11 10 9 mit Filters,GoPro Hero 12 Black,EBAY_DE,Sonstige,Neu,89.99,EUR,45khan,99.3,1505,DE,,11.0,12339.0,True,30.0,,,,,,,,True
v1|318029591417|0,consumer_products,GoPro HERO 12 Black (Creator Edition)  Zubehörpaket,GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,320.0,EUR,ievgcher_81,100.0,3,DE,,10.0,2008.0,False,,,,,,,,,True
v1|187509693392|0,consumer_products,GoPro HERO12 Black Creator Edition  enthält HERO12 Black   - Unvollständig,GoPro Hero 12 Black,EBAY_DE,Digitalkameras,Neu: Sonstige (siehe Artikelbeschreibung),239.0,EUR,bringin2012,100.0,14911,DE,,1.0,1189.0,True,14.0,,,0810116380312,,,,,True
v1|298221933823|0,consumer_products,"GoPro HERO 12 Black Wasserdichte Action-Kamera mit 5,3K Ultra HD-Video 27MP OVP",GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,239.98,EUR,ydolem,99.8,6490,DE,,10.0,2396.0,False,,,,0810116380282,,,,,True
v1|236723539928|0,consumer_products,GoPro HERO 12 Black Action Kamera inkl. Media Mod & Extraakku,GoPro Hero 12 Black,EBAY_DE,Sonstige,Gebraucht,220.0,EUR,maethebfr,100.0,1126,DE,,3.0,98.0,False,,,,,,,,,True
v1|117032191303|0,consumer_products,GoPro Hero 12 Black Action Kamera,GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,250.0,EUR,rickson1990,100.0,89,DE,,5.0,319.0,False,,,,,,,,,True
v1|306883956713|0,consumer_products,GoPro HERO 12 Black Action Kamera Creator Edition,GoPro Hero 12 Black,EBAY_DE,Camcorder,Gebraucht,320.0,EUR,analog-digital-depot,99.6,7798,DE,,22.0,1352.0,True,30.0,,,,,,,,True
v1|157643227095|0,consumer_products,GoPro HERO12 Black Creator Edition | Actionkameras,GoPro Hero 12 Black,EBAY_DE,Digitalkameras,Neu,398.0,EUR,foto.brell,100.0,17792,DE,,6.0,21527.0,True,14.0,,,0810116380312,,,,,True
v1|389636198925|0,consumer_products,"GoPro HERO 12 Black Creator Edition 27,1MP Action-Camcorder  MwSt. *DEFEKT* #G66",GoPro Hero 12 Black,EBAY_DE,Digitalkameras,Als Ersatzteil / defekt,159.99,EUR,upcyclingkontor,100.0,2275,DE,,8.0,38425.0,True,14.0,,,,,,,,True
v1|147256433888|0,consumer_products,"GoPro Hero12 Black Action Cam Actionkamera 5,3K FHD Bluetooth 1775117",GoPro Hero 12 Black,EBAY_DE,Camcorder,Neu,287.99,EUR,cleverdeals,98.3,140979,DE,,2.0,14498.0,True,1.0,,,0810116380282,,,,,True
v1|387637243866|0,consumer_products,GoPro Hero12 Black 5.3K HyperSmooth 6.0 Waterproof Sports Action Camera,GoPro Hero 12 Black,EBAY_AU,Digital Cameras,Brand New,449.0,AUD,nostech,98.2,12176,AU,,5.0,22589.0,True,30.0,GoPro,810116380282,,,GoPro Hero12 Black 5.3K,Action,,True
v1|147259410672|0,consumer_products,GoPro HERO 12 Black Action Waterproof Video Camera-Good Condition,GoPro Hero 12 Black,EBAY_AU,Camcorders,Used,339.99,AUD,gamersworldunited,99.7,16029,AU,,16.0,22336.0,False,,GoPro,,,CHDHX-102-RT,GoPro HERO12 Black,Helmet/Action,,True
v1|147256059152|0,consumer_products,GoPro HERO 12 Black Action Waterproof Video Camera-Good Condition,GoPro Hero 12 Black,EBAY_AU,Camcorders,Used,339.99,AUD,gamersworldunited,99.7,16029,AU,,11.0,21732.0,False,,GoPro,,,CHDHX-102-RT,GoPro HERO10 Black,Helmet/Action,,True
v1|127305936612|0,consumer_products,GoPro12 Hero Black 5.3K HyperSmooth 6.0 Action Video Camera - Brand New,GoPro Hero 12 Black,EBAY_AU,Digital Cameras,Brand New,449.0,AUD,syntrix_solutions,98.3,7597,AU,,5.0,8242.0,True,30.0,GoPro,810116380282,,,GoPro HERO12,Action,Cameras,True
v1|157825168847|0,consumer_products,Brand New - GoPro Hero 12 Black Camera - FREE POSTAGE,GoPro Hero 12 Black,EBAY_AU,Digital Cameras,Brand New,459.99,AUD,poppingfresh,100.0,1995,AU,,2.0,210.0,False,,GoPro,,,,Gopro,Action,,True
v1|267636434406|0,consumer_products,[EXCELLENT GoPro HERO12 Black / Boom + Adhesive Mounts,GoPro Hero 12 Black,EBAY_AU,Camcorders,Used,526.67,AUD,japan_camera_777,99.7,2998,JP,,10.0,5346.0,True,30.0,GoPro,,,C3501326090898,HERO12 Black,Action Camera,,True
v1|267624775610|0,consumer_products,GoPro HERO12 Black Creator w Floating Pole,GoPro Hero 12 Black,EBAY_AU,Digital Cameras,Brand New,760.81,AUD,nofrillssydney,99.6,69539,AU,,9.0,23626.0,True,30.0,GoPro,9007000360982,,CHDFB121ASFLT,Not supplied,Not supplied,,True
v1|267003740414|0,consumer_products,For GoPro Hero13 12 11 10 Black Case Waterproof Housing Diving Protective Cover,GoPro Hero 12 Black,EBAY_AU,Underwater Cases & Housings,Brand New,19.49,AUD,2015outlets4u,99.2,50427,AU,,12.0,10734.0,True,30.0,AICase,,,,For GoPro Hero9/10/11/12/13 Black,Waterproof Case,,True
v1|387778613521|655026768783,consumer_products,GoPro Hero Black 5.3K HyperSmooth 6.0 Action Video Camera - Brand New,GoPro Hero 12 Black,EBAY_AU,Digital Cameras,Brand New,439.0,AUD,nostech,98.2,12176,AU,,5.0,74150.0,True,30.0,GoPro,,,,GoPro HERO12,Action,Cameras,True
v1|204453516904|0,consumer_products,GoPro Hero 12 Black,GoPro Hero 12 Black,EBAY_AU,Camcorders,Brand New,507.74,AUD,camerastore-australia,98.9,8867,AU,,5.0,19354.0,True,30.0,Go Pro,810116380282,,118692,GoPro Hero 12 Black,Action Camera,,True
v1|336539342299|0,consumer_products,GoPro HERO 12 Black Action Waterproof Video Camera-with Unique Accessories,GoPro Hero 12 Black,EBAY_AU,Camcorders,Used,500.0,AUD,mancaveclearout,100.0,2605,AU,,19.0,999.0,False,,GoPro,,,CHDHX-102-RT,GoPro HERO12 Black,Helmet/Action,,True
v1|147247037138|0,consumer_products,GoPro HERO 12 Black-Faulty- No Power On- For parts or not working,GoPro Hero 12 Black,EBAY_AU,Camcorders,For parts or not working,149.99,AUD,gamersworldunited,99.7,16029,AU,,12.0,11587.0,False,,GoPro,,,,GoPro HERO12 Black,Helmet/Action,,True
v1|196612054452|0,consumer_products,GoPro HERO,GoPro Hero 12 Black,EBAY_AU,Camcorders,Brand New,359.34,AUD,camerastore-australia,98.9,8867,AU,,5.0,20425.0,True,30.0,Go Pro,810116381876,,119755,GoPro HERO,Action Camera,,True
v1|206028670131|0,consumer_products,For GoPro Hero12 Black Original LCD Screen Digitizer Full Assembly With Frame,GoPro Hero 12 Black,EBAY_AU,Digital Camera Parts,Brand New,90.24,AUD,fixing.guru,98.4,692,CN,,5.0,424.0,True,30.0,For. Gopro,,,,,"Frame, Screen(s), LCD",,True
v1|177038896945|0,consumer_products,🧡2-Pack Batteries+Triple Charger For Gopro Hero 9 Hero 10 Hero 11 Hero 12-Black,GoPro Hero 12 Black,EBAY_AU,Batteries,Brand New,32.99,AUD,pearl-earrings2021,99.4,35815,AU,,11.0,6784.0,True,30.0,pearl,,,,,Chargers,,True
v1|305996409104|0,consumer_products,For GoPro Hero 13 12 11 10 Black Waterproof Case Diving Protective Housing Shell,GoPro Hero 12 Black,EBAY_AU,Underwater Cases & Housings,Brand New,19.79,AUD,usoutlets2015,99.2,25396,AU,,12.0,10880.0,True,30.0,AICase,,,,For GoPro Hero9/10/11/12 Black,Waterproof Case,,True
v1|127781576113|0,consumer_products,GoPro HERO12 Black Creator w Floating Pole,GoPro Hero 12 Black,EBAY_AU,Digital Cameras,Brand New,760.81,AUD,ryda-online,99.6,53198,AU,,9.0,28050.0,True,30.0,GoPro,9007000360982,,CHDFB121ASFLT,Not Supplied,Not Supplied,,True
v1|265030043233|0,consumer_products,Lens Replacement for GoPro Hero 12 / Hero 11 / Hero 10 / Hero 9 Black,GoPro Hero 12 Black,EBAY_AU,Other Camera & Photo Accs,Brand New,34.95,AUD,gocapcha,100.0,3133,AU,,3.0,4165.0,True,30.0,CamGo,,,,,Lenses,,True
v1|157628451258|0,consumer_products,Brand New - GoPro HERO12 Black  Bundle,GoPro Hero 12 Black,EBAY_AU,Underwater Cameras,New,599.99,AUD,poppingfresh,100.0,1995,AU,,4.0,127.0,False,,GoPro,0810116380329,,CHDFB-121-AS,Not supplied,Not supplied,,True
v1|331621997182|0,consumer_products,USB 3 High-Speed USB-C Type-C Data Charger Cable For GoPro Hero 12 Black 11 10 9,GoPro Hero 12 Black,EBAY_AU,Other Camera & Photo Accs,Brand New,8.99,AUD,ausutek,99.7,910311,AU,,5.0,42327.0,True,30.0,Unbranded/Generic,,,,F-5002,USB Cables,,True
v1|316629409392|615149468826,consumer_products,3in1 Tempered Glass Lens Screen Protector for Gopro Hero 12 11 10 9 Black Go Pro,GoPro Hero 12 Black,EBAY_AU,Other Camera & Photo Accs,Brand New,5.4,AUD,halohouseau,98.2,2418,AU,,1.0,24789.0,True,30.0,Unbranded,,,,For GoPro Hero 9,Accessories For GoPro,,True
v1|277130760237|0,consumer_products,Accessories Kit for Gopro Hero 13 12 11 10 9 Black Waterproof Housing Silicone C,GoPro Hero 12 Black,EBAY_AU,Other Camera & Photo Accs,Brand New,98.79,AUD,kambau6,99.1,643,AU,,6.0,3615.0,True,30.0,Branded,,,,,,,True
v1|127730495005|0,consumer_products,GoPro HERO12 Black Creator Edition Action Camera - Black (CHDFB-121-CN),GoPro Hero 12 Black,EBAY_AU,Camcorders,Used,629.33,AUD,goopass-japan,100.0,58,JP,,5.0,5519.0,True,30.0,GoPro,,,CHDFB-121-JP,GoPro HERO12 Black,Helmet/Action,,True
v1|117143420610|0,consumer_products,Dyson Supersonic Hair Dryer HD08 BRAND NEW + FACTORY SEALED,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,New,175.0,USD,engineer_topgoods,100.0,244,US,,3.0,224.0,False,,Dyson,,,386727-02,Supersonic,Standard Hair Dryer,,True
v1|277300375424|2560515188147,consumer_products,Dyson Supersonic Nural™ hair dryer | Refurbished,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Certified - Refurbished,289.99,USD,dysonofficial,98.8,152395,US,,10.0,32670.0,True,30.0,Dyson,,,,,Standard Hair Dryer,,True
v1|277787969099|0,consumer_products,Dyson Supersonic™ (3 attachments)  | Prussian Blue/Rich Copper | Refurbished,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Certified - Refurbished,239.99,USD,dysonofficial,98.8,152395,US,,5.0,29436.0,True,30.0,Dyson,885609045474,,113306-02,HD07,Standard Hair Dryer,,True
v1|187680405139|0,consumer_products,Dyson Supersonic Hair Dryer - Nickel Silver w. 1 styling concentrator,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Good - Refurbished,99.95,USD,uetronics,99.3,34870,US,,6.0,31590.0,True,30.0,Dyson,,,,Dyson Supersonic,Professional Hair Dryer,,True
v1|336400385965|545909684428,consumer_products,Genuine Dyson Supersonic Hair Dryer with 3 Styling Attachments - Colors USED,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Excellent - Refurbished,142.45,USD,integritytech,99.8,30831,US,,3.0,26882.0,True,30.0,Dyson,,,,Dyson Supersonic,Professional Hair Dryer,,True
v1|326999045340|0,consumer_products,DYSON Supersonic Origin Hair Dryer Nickel/Copper -AUTHENTIC  Open Box READ,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Open box,229.9,USD,mamamcgarrell,99.9,20813,US,,6.0,2078.0,True,30.0,Dyson,885609040134,,400714-01,Supersonic Origin,Hair dryer,,True
v1|188013532853|695698734337,consumer_products,Dyson Supersonic Hair Dryer w. 1 Styling Concentrator | SR,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Good - Refurbished,109.95,USD,uetronics,99.3,34870,US,,3.0,31305.0,True,30.0,Dyson,,,,,Professional Hair Dryer,,True
v1|186882519166|0,consumer_products,Dyson Supersonic Origin Hair Dryer HD07 w. 5 Styling Attachments - Blue Blush,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Very Good - Refurbished,139.95,USD,uetronics,99.3,34870,US,,6.0,31964.0,True,30.0,Dyson,,,,HD07,Professional Hair Dryer,,True
v1|127817305513|0,consumer_products,Dyson Supersonic Hair Dryer - Nickel/Copper Refrubished,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Open box,199.99,USD,fsdiscount,100.0,210,US,,3.0,2804.0,True,30.0,Dyson,0885609029788,,389920-02,Dyson Supersonic,Standard Hair Dryer,,True
v1|277667740366|2560695595599,consumer_products,Dyson Supersonic Hair Dryer | Refurbished,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Certified - Refurbished,249.99,USD,dysonofficial,98.8,152395,US,,7.0,28695.0,True,30.0,Dyson,,,,Supersonic,Standard Hair Dryer,,True
v1|377121531557|0,consumer_products,Dyson Supersonic Hair Dryer,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Open box,199.99,USD,mjf_us_7omw61,100.0,65,US,,5.0,21.0,False,,Dyson,,,,Dyson Supersonic,Professional Hair Dryer,,True
v1|137232203429|0,consumer_products,Dyson Supersonic Nural Intelligent Hair Dryer - Red Velvet + Gold - New & SEALED,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,New,374.99,USD,3d_reality_x,100.0,123,US,,4.0,587.0,False,,Dyson,885609038599,,,Dyson Supersonic Nural-HD16,Professional Hair Dryer,,True
v1|156282228510|0,consumer_products,Dyson Supersonic Hair Dryer – Limited Edition Gift Set – Fuchsia/Nickel–Open-Box,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Open box,149.9,USD,quickdeal12,98.8,2443,US,,1.0,2406.0,False,,Dyson,885609019635,,HD07,Dyson HD07,Standard Hair Dryer,,True
v1|389892417910|0,consumer_products,Dyson Supersonic Hair Dryer Iron/Fuchsia Pink With Attachments,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Open box,194.99,USD,everydayessentialsandmore,100.0,5,US,,5.0,60.0,True,30.0,Dyson,,,,Dyson Supersonic,Standard Hair Dryer,,True
v1|287262217386|0,consumer_products,Dyson Supersonic HD07 Nickel-Copper Hair Dryer - 100% Genuine,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Used,134.32,USD,dsn-second-home,100.0,18,US,,3.0,2844.0,True,30.0,For Dyson,,,,Supersonic,Professional Hair Dryer,,True
v1|206217853085|0,consumer_products,Dyson Supersonic Hair Dryer Professional Salon Edition,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,New,245.0,USD,pow167172,100.0,1,US,,9.0,215.0,False,,Dyson,,,"does not apply, HD01",Supersonic,Professional Hair Dryer,,True
v1|178060432461|0,consumer_products,Dyson Supersonic Nural Intelligent Hair Dryer (HD16) - Red Velvet + Gold - New,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,New,379.95,USD,itickets,100.0,4509,US,,4.0,108.0,False,,Dyson,885609038599,,,Dyson Supersonic Nural-HD16,Professional Hair Dryer,,True
v1|168317129527|0,consumer_products,Dyson Supersonic Hair Dryer - White/Silver,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Used,95.0,USD,janentexas,100.0,496,US,,5.0,116.0,False,,Dyson,0885609010229,,"885698102212, 306003-01",Supersonic,Professional Hair Dryer,,True
v1|188026530750|695695227368,consumer_products,Dyson Supersonic Hair Dryer HD07 w. 5 Styling Attachments | SR,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Very Good - Refurbished,149.95,USD,uetronics,99.3,34870,US,,5.0,31696.0,True,30.0,Dyson,,,,,Professional Hair Dryer,,True
v1|117147181061|0,consumer_products,Dyson Supersonic Professional Hair Dryer Silver with Styling Attachments,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,New,250.0,USD,gazabwoy,93.8,92,US,,1.0,81.0,False,,Dyson,,,,Supersonic,Professional Hair Dryer,,True
v1|277788141598|0,consumer_products,Dyson Supersonic Origin Hair Dryer | Iron/Fuchsia l Refurbished,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Certified - Refurbished,259.99,USD,dysonofficial,98.8,152395,US,,5.0,28174.0,True,30.0,Dyson,0885609024561,,386727-01,Dyson Supersonic,Standard Hair Dryer,,True
v1|306725646359|0,consumer_products,Dyson Supersonic 1600W Professional Hair Dryer HD07 (Nickel/Copper),Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,Open box,215.0,USD,wowliquidation,99.2,2589,US,,5.0,131.0,True,30.0,Dyson,0885609025421,,389920-01,HD07,Professional Hair Dryer,,True
v1|117150696562|0,consumer_products,Dyson Supersonic Nural Hair Dryer Blower HD16 Ceramic Pink Rose Gold New Sealed,Dyson Supersonic hair dryer,EBAY_US,Hair Dryers,New,305.0,USD,first2go2011,96.9,828,US,,6.0,84.0,False,,Dyson,,,"508574-09-02, HD16, 5085740902",dyson supersonic Nural,Professional Hair Dryer,,True
