batch_idx,batch_time_sec,llm_time_sec
660,51.722633806057274,51.71287635504268
670,47.57160579995252,47.56208801502362
680,53.23430268908851,53.22442408511415
690,55.89944932400249,55.88955987012014
700,52.94615514785983,52.93641678499989
710,56.413492993917316,56.40680007589981
720,46.791455859085545,46.781915878877044
730,49.11754817399196,49.107753115007654
740,54.29844806599431,54.28878151299432
750,58.0431625819765,58.03344008605927
760,58.12959806085564,58.12011701008305
770,47.94441658700816,47.93494688393548
780,45.52975145797245,45.520325692836195
790,45.13030706997961,45.12072040489875
800,49.78021720680408,49.77073940704577
810,46.024587359977886,46.01509286486544
820,50.18962337379344,50.18002588581294
830,54.36349435383454,54.35399886989035
840,53.17811295296997,53.16857907292433
850,58.21911839209497,58.20970604498871
860,53.732003859011456,53.72254556417465
870,57.94204456103034,57.932487388839945
880,45.57333845109679,45.56370916287415
890,59.29370342800394,59.28416487481445
900,57.78071933914907,57.77130826585926
910,51.2696844318416,51.26032102201134
920,54.646340906154364,54.6368839959614
930,51.30403843102977,51.2944467200432
940,54.886256674071774,54.87689528800547
950,60.69782014982775,60.68835690082051
960,59.422801139065996,59.41352528100833
970,57.447471756953746,57.43800618615933
980,51.51569643197581,51.506281225942075
990,50.10052404203452,50.09096312802285
1000,49.20513413986191,49.19577580015175
1010,48.77818718296476,48.76872264384292
1020,47.92572253290564,47.91629801411182
1030,50.76984422490932,50.760361067950726
1040,57.217637412948534,57.208033526083454
1050,52.261565684108064,52.25215115095489
1060,54.817054400919005,54.8077632219065
1070,52.87064896710217,52.86107724811882
1080,54.18398663098924,54.174443716183305
1090,58.06685427483171,58.057352490955964
1100,53.61811455502175,53.608584779081866
1110,45.954792130040005,45.94546264410019
1120,47.25092716701329,47.24166184710339
1130,47.73511648387648,47.725297525990754
1140,48.52424882003106,48.514686435926706
1150,49.868091185810044,49.858566666953266
1160,43.94737512408756,43.93778009014204
1170,45.565765077015385,45.55626587709412
1180,45.807686688844115,45.798050933051854
1190,47.487392474198714,47.47791440715082
